match_id,date,season,conference,home_team,visiting_team,set_number,rally_id,cu_serving,cu_score_end,opp_score_end,cu_score_diff_end,cu_point_won,final_home_set_score,final_away_set_score,won_set
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,1,FALSE,1,0,1,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,1,2,TRUE,1,1,0,FALSE,25,14,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,3,FALSE,2,1,1,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,1,4,TRUE,2,2,0,FALSE,25,14,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,5,FALSE,3,2,1,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,1,6,TRUE,3,3,0,FALSE,25,14,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,7,FALSE,4,3,1,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,8,TRUE,5,3,2,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,9,TRUE,6,3,3,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,10,TRUE,7,3,4,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,1,11,TRUE,7,4,3,FALSE,25,14,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,12,FALSE,8,4,4,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,1,13,TRUE,9,4,5,TRUE,25,14,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,14,TRUE,10,4,6,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,1,15,TRUE,10,5,5,FALSE,25,14,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,16,FALSE,11,5,6,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,17,TRUE,12,5,7,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,18,TRUE,13,5,8,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,19,TRUE,14,5,9,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,1,20,TRUE,15,5,10,TRUE,25,14,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,21,TRUE,16,5,11,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,1,22,TRUE,16,6,10,FALSE,25,14,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,23,FALSE,17,6,11,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,1,24,TRUE,17,7,10,FALSE,25,14,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,25,FALSE,18,7,11,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,1,26,TRUE,18,8,10,FALSE,25,14,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,1,27,FALSE,18,9,9,FALSE,25,14,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,1,28,FALSE,18,10,8,FALSE,25,14,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,29,FALSE,19,10,9,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,30,TRUE,20,10,10,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,1,31,TRUE,20,11,9,FALSE,25,14,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,32,FALSE,21,11,10,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,1,33,TRUE,21,12,9,FALSE,25,14,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,34,FALSE,22,12,10,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,1,35,TRUE,22,13,9,FALSE,25,14,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,36,FALSE,23,13,10,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,37,TRUE,24,13,11,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,1,38,TRUE,24,14,10,FALSE,25,14,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,1,39,FALSE,25,14,11,TRUE,25,14,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,1,TRUE,0,1,-1,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,2,FALSE,1,1,0,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,3,TRUE,2,1,1,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,4,TRUE,3,1,2,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,5,TRUE,4,1,3,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,6,TRUE,5,1,4,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,7,TRUE,5,2,3,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,8,FALSE,5,3,2,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,9,FALSE,6,3,3,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,10,TRUE,7,3,4,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,11,TRUE,8,3,5,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,12,TRUE,8,4,4,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,13,FALSE,9,4,5,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,14,TRUE,10,4,6,TRUE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,15,TRUE,11,4,7,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,16,TRUE,12,4,8,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,17,TRUE,12,5,7,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,18,FALSE,12,6,6,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,19,FALSE,13,6,7,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,20,TRUE,14,6,8,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,21,TRUE,15,6,9,TRUE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,22,TRUE,16,6,10,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,23,TRUE,17,6,11,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,24,TRUE,18,6,12,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,25,TRUE,18,7,11,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,26,FALSE,18,8,10,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,27,FALSE,18,9,9,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,28,FALSE,18,10,8,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,29,FALSE,19,10,9,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,30,TRUE,20,10,10,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,31,TRUE,20,11,9,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,32,FALSE,21,11,10,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,33,TRUE,22,11,11,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,34,TRUE,22,12,10,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,35,FALSE,22,13,9,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,36,FALSE,23,13,10,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,37,TRUE,23,14,9,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,38,FALSE,23,15,8,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,39,FALSE,23,16,7,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,40,FALSE,24,16,8,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,2,41,TRUE,24,17,7,FALSE,25,17,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,2,42,FALSE,25,17,8,TRUE,25,17,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,1,FALSE,1,0,1,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,2,TRUE,1,1,0,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,3,FALSE,2,1,1,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,4,TRUE,3,1,2,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,5,TRUE,3,2,1,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,6,FALSE,4,2,2,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,7,TRUE,5,2,3,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,8,TRUE,5,3,2,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,9,FALSE,6,3,3,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,10,TRUE,6,4,2,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,11,FALSE,7,4,3,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,12,TRUE,8,4,4,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,13,TRUE,9,4,5,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,14,TRUE,10,4,6,TRUE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,15,TRUE,10,5,5,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,16,FALSE,10,6,4,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,17,FALSE,10,7,3,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,18,FALSE,10,8,2,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,19,FALSE,11,8,3,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,20,TRUE,11,9,2,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,21,FALSE,12,9,3,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,22,TRUE,13,9,4,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,23,TRUE,13,10,3,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,24,FALSE,13,11,2,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,25,FALSE,13,12,1,FALSE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,26,FALSE,13,13,0,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,27,FALSE,13,14,-1,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,28,FALSE,13,15,-2,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,29,FALSE,14,15,-1,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,30,TRUE,14,16,-2,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,31,FALSE,15,16,-1,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,32,TRUE,16,16,0,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,33,TRUE,16,17,-1,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,34,FALSE,17,17,0,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,35,TRUE,18,17,1,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,36,TRUE,18,18,0,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,37,FALSE,19,18,1,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,38,TRUE,19,19,0,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,39,FALSE,20,19,1,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,40,TRUE,20,20,0,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,41,FALSE,21,20,1,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,42,TRUE,22,20,2,TRUE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,43,TRUE,22,21,1,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,44,FALSE,23,21,2,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,45,TRUE,23,22,1,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,CU 19,P12,CU,AZ St,3,46,FALSE,24,22,2,TRUE,25,23,TRUE
00624e72055baa5ae19a78543b2780b4,2019-11-03,19,P12,CU,AZ St,3,47,TRUE,24,23,1,FALSE,25,23,FALSE
00624e72055baa5ae19a78543b2780b4,2019-11-03,missing,P12,CU,AZ St,3,48,FALSE,25,23,2,TRUE,25,23,NA
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,1,FALSE,1,0,1,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,2,TRUE,1,1,0,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,3,FALSE,1,2,-1,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,4,FALSE,2,2,0,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,5,TRUE,2,3,-1,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,6,FALSE,3,3,0,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,7,TRUE,4,3,1,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,8,TRUE,4,4,0,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,9,FALSE,5,4,1,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,10,TRUE,6,4,2,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,11,TRUE,6,5,1,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,12,FALSE,6,6,0,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,13,FALSE,7,6,1,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,14,TRUE,8,6,2,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,15,TRUE,8,7,1,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,16,FALSE,9,7,2,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,17,TRUE,9,8,1,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,18,FALSE,10,8,2,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,19,TRUE,10,9,1,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,20,FALSE,11,9,2,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,21,TRUE,12,9,3,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,22,TRUE,13,9,4,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,23,TRUE,14,9,5,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,24,TRUE,15,9,6,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,25,TRUE,16,9,7,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,26,TRUE,17,9,8,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,27,TRUE,18,9,9,TRUE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,28,TRUE,18,10,8,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,29,FALSE,19,10,9,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,30,TRUE,20,10,10,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,31,TRUE,20,11,9,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,32,FALSE,20,12,8,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,33,FALSE,20,13,7,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,34,FALSE,20,14,6,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,35,FALSE,21,14,7,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,36,TRUE,21,15,6,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,37,FALSE,22,15,7,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,38,TRUE,22,16,6,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,39,FALSE,23,16,7,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,1,40,TRUE,23,17,6,FALSE,25,17,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,41,FALSE,24,17,7,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,1,42,TRUE,25,17,8,TRUE,25,17,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,2,1,TRUE,1,0,1,TRUE,25,15,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,2,2,TRUE,2,0,2,TRUE,25,15,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,2,3,TRUE,2,1,1,FALSE,25,15,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,2,4,FALSE,2,2,0,FALSE,25,15,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,2,5,FALSE,2,3,-1,FALSE,25,15,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,2,6,FALSE,2,4,-2,FALSE,25,15,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,2,7,FALSE,2,5,-3,FALSE,25,15,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,2,8,FALSE,3,5,-2,TRUE,25,15,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,2,9,TRUE,4,5,-1,TRUE,25,15,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,2,10,TRUE,4,6,-2,FALSE,25,15,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,2,11,FALSE,5,6,-1,TRUE,25,15,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,2,12,TRUE,6,6,0,TRUE,25,15,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,2,13,TRUE,7,6,1,TRUE,25,15,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,2,14,TRUE,8,6,2,TRUE,25,15,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,2,15,TRUE,9,6,3,TRUE,25,15,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,2,16,TRUE,9,7,2,FALSE,25,15,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,2,17,FALSE,10,7,3,TRUE,25,15,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,2,18,TRUE,10,8,2,FALSE,25,15,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,2,19,FALSE,10,9,1,FALSE,25,15,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,2,20,FALSE,11,9,2,TRUE,25,15,TRUE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,24,B12,CU,Fresno St,2,21,TRUE,11,10,1,FALSE,25,15,FALSE
010f6d8efe6e820f069f3df4a968ca20,2024-09-07,CU 24,B12,CU,Fresno St,2,22,FALSE,12,10,2,TRUE,25,15,TRUE
